customer_id,interaction,uid,city,state,country,zip,lat,lng,population,area,job,children,age,income,marital,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,contract,port_modem,tablet,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,tenure,monthly_charge,day_time,year,bandwidth_gb_year
N386981,422ad425-5669-4c0e-8062-5a5142500693,ffd6c3e7b981ac836e18ec4cb51a8e52,West Branch,MI,Fort Bend,41464,41.57229,-92.15867,635,Urban,"Surveyor, building",3,84,19430.58,Never Married,Male,No,10.57996614,9,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),9.351000629,174.961766,Evening,2021,1173.562649
C923364,5300a4b7-a4f5-4714-a0bd-c31f5186a593,c0a6f9780931d75924265a76b1b242aa,Del Mar,TX,San Diego,62367,46.5246,-122.7186,1033,Rural,Town planner,2,44,29559.75,Widowed,Female,No,7.408283,10,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Credit Card (automatic),3.590398,267.6647,Afternoon,2021,1173.536496
K265887,a5f5b2a8-daec-46da-9f8b-a84af4257b56,b8a519df5952dfae56b1dc6b2484a3d3,West Branch,OR,Ogemaw,95984,39.10945,-76.93354,33,Rural,"Optician, dispensing",2,50,29216.14,Separated,Female,No,9.047716037,15,1,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,7.840871292,182.476229,Afternoon,2022,1173.415489
Y616166,11d77509-4450-4a05-a6e8-4bcc22d6e92a,6979c6c8c850d2e9ed7d6c955992d68e,Point Baker,AK,Prince of Wales-Hyder,44657,41.08166,-81.5171,9583,Urban,Haematologist,1,67,29149.35,Widowed,Male,No,9.117724,12,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,8.962444,172.4579,Evening,2021,1172.296779
N885138,72f5ad56-a7aa-4245-953b-e029bfb76ba9,c82c319eb78e9bbc0981cc9c903e1f11,Yamhill,OR,Fort Bend,63559,38.63012,-81.03292,1476,Urban,"Development worker, community",4,20,41375.24,Widowed,Female,No,14.25234,11,0,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Electronic Check,3.511593,242.6281,Evening,2022,1172.010209
K840745,3c51733a-8d28-48cc-ad7e-4549fafdfcdc,5070c4be95e5d7affd15517be30d91a4,Yamhill,TX,Prince of Wales-Hyder,12780,40.96066,-80.42073,2097,Rural,Exhibition designer,0,32,53267.14,Separated,Female,No,8.197798,16,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,No,Mailed Check,9.061231,172.4579,Afternoon,2022,1172.004801
P266026,a589a8e9-3eae-4c23-94b4-d31401a3b459,8b4ab800f4aca303c5a1749497d394c9,Needville,AK,Yamhill,13160,30.74292,-102.7832,2019,Suburban,Air broker,4,19,32559.23,Divorced,Female,No,5.317716,15,0,2,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,3.949032,172.4885,Morning,2022,1171.985659
J345644,4a37cf65-e0fa-4cac-ab52-7d738988d549,73baf026e103ec5a2535ab5e9b0de07d,Needville,TX,Prince of Wales-Hyder,8226,29.87047,-90.06705,11202,Suburban,"Scientist, research (medical)",2,66,33663.55,Widowed,Female,No,8.194524344,10,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,8.938308825,184.978458,Morning,2021,1171.815364
Q485617,f9201596-fe8d-4c53-b31a-002527cea5b8,960e817adb64310faf7705075d1db29d,Needville,TX,San Diego,667,43.40419,-83.89371,23590,Rural,Museum education officer,1,50,16284.04,Widowed,Female,No,7.716878,18,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,8.33073,182.49,Afternoon,2021,1171.237442
T812251,7923e959-7ccb-4b9c-bf36-234d53d52f44,41dad15519161f1ccc5456235d802986,Needville,MI,Ogemaw,83323,41.10236,-79.19819,1611,Rural,Race relations officer,0,57,47514.11,Widowed,Female,No,8.89730623,11,2,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,13.24581884,112.455141,Afternoon,2022,1171.036365
U407326,61b72700-a1e9-46c0-a820-3332cfdf6c82,6525242ca9d82e1a41dbd1c718664bfc,Needville,CA,Prince of Wales-Hyder,72016,36.98778,-77.71818,3076,Rural,Retail merchandiser,1,75,20940.34,Never Married,Male,No,4.827944,8,3,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Mailed Check,6.482702,159.9794,Afternoon,2021,1170.945568
B276870,6d0ee19b-46ec-457d-b347-2f626bf0e5b5,799ac9cd9641aa281b20a4c59093690e,Needville,CA,Fort Bend,17120,39.97146,-89.15219,0,Suburban,"Therapist, horticultural",4,53,20193.21,Married,Male,No,16.84547,11,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,Yes,Electronic Check,7.359812,152.509,Morning,2022,1170.830123
W823366,a5772202-ce23-4484-8493-6489bc952677,a025168214244236ef8d948a1ba73d71,West Branch,AK,San Diego,86325,41.29513,-85.23546,5449,Urban,"Engineer, communications",3,54,17429.01,Never Married,Female,No,15.97282,12,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,9.274687,169.9378,Evening,2021,1170.725967
A613026,965acc66-446d-4b94-aea0-8866540ca3e9,96d42ab64be490c68f5047c090adc22d,Yamhill,AK,San Diego,38451,39.79799,-91.55773,4204,Suburban,Landscape architect,0,55,31492.57,Married,Female,No,6.754503,9,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Credit Card (automatic),7.437784,230.1051,Morning,2022,1170.676993
S878007,1c4379a4-5764-4341-993c-f6518db9a850,3ec973492e373170f4315e8f6ff065c8,Point Baker,OR,Fort Bend,67644,37.20837,-88.84999,259,Urban,Editorial assistant,0,86,80536.9,Divorced,Female,No,13.15184,14,2,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),9.000072,172.4871,Evening,2021,1170.521193
I110420,2cfdb75d-7e88-44bd-a931-5a7e0f9263d3,0fd51fc6d67ef2cef58a79e0c668b6af,Point Baker,OR,Yamhill,18655,32.4974,-114.7524,5694,Rural,"Administrator, charities/voluntary organisations",1,58,42019.65,Divorced,Female,No,7.723994889,6,3,0,No,One year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,Electronic Check,8.571860106,104.97808,Afternoon,2022,1170.35317
O65325,1b66e231-b7f8-4062-b543-854d6126b9ea,2f0fedcfd913f0e3e9cbe7931528b0ea,Del Mar,OR,San Diego,57437,33.07885,-97.06273,1380,Suburban,General practice doctor,7,38,35337.11,Married,Male,No,11.42866,10,1,0,No,One year,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Electronic Check,3.319565,174.9882,Morning,2022,1170.139527
I918785,a24ffd79-577a-4c25-940a-3587f3348501,21dc2c39d4673e4e215fce176ef8c727,Yamhill,MI,Fort Bend,52767,40.0517,-95.73584,182,Rural,Firefighter,1,18,70844.17,Widowed,Male,No,9.367555,13,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),8.27839,169.9447,Afternoon,2021,1169.714886
T325632,d1285d01-410f-4f54-bc5f-ea275d01b346,3f526014804039166b5adecd40f4740f,Del Mar,CA,San Diego,42748,42.88057,-95.53787,8882,Rural,Communications engineer,3,57,119667.4,Married,Male,Yes,9.165034,13,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Electronic Check,11.17999,172.4742,Afternoon,2021,1168.630192
U385565,7bd68708-5aee-4247-8b24-208da8e3b7d1,b1a94e2e960e8b600c24965038d449bd,Del Mar,OR,Ogemaw,15901,39.37722,-85.76796,3417,Suburban,Herpetologist,1,64,14921.92,Widowed,Male,No,12.52668,11,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),10.93329,152.466,Morning,2022,1167.924948
J307751,4337043c-c213-49f5-a3cf-ee3eda96b11a,79be502f6bc3ab6a256cab1b8d5b887d,Yamhill,MI,Prince of Wales-Hyder,21085,43.00393,-97.05585,16177,Rural,Newspaper journalist,2,72,81388.6,Never Married,Male,No,8.273678516,11,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),5.940902789,190.173699,Afternoon,2021,1167.271182
P341049,1aea9de3-5ce1-4829-b613-3eadd8020c75,adadf37b1f728ad0f0faff46b44fcc8a,Point Baker,CA,Ogemaw,65333,36.622,-89.84782,583,Rural,Police officer,2,43,91141.18,Widowed,Male,No,9.981655957,12,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,7.677648117,175.133074,Afternoon,2021,1166.469107
H114965,54cfbf99-b0ab-4bb6-9d58-1d7748206a5a,822e6d7887ff21bb1825c96c3966f440,West Branch,MI,Fort Bend,91506,42.48663,-73.47102,18575,Suburban,Clinical cytogeneticist,2,45,13216.99,Widowed,Male,No,8.308668,14,0,0,Yes,Two Year,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),4.64085,144.9889,Morning,2021,1166.216656
S70815,ca8d6f7d-733b-487a-9de7-932b07e29164,29768fb808aef6dfc81ef8d046cb3a26,Point Baker,AK,Fort Bend,35208,37.45565,-75.84731,13864,Rural,Health promotion specialist,1,32,21594.76,Never Married,Female,No,17.05296,14,7,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Credit Card (automatic),7.766899,184.9853,Afternoon,2022,1166.167844
S396173,8db33eb7-8d9c-45db-b64d-c0f48e964fbc,88a9fcfde8ad48261c22652c9fd94398,Point Baker,TX,San Diego,12817,37.36404,-86.76397,2119,Urban,English as a foreign language teacher,0,86,73686.44,Married,Female,No,10.45045,14,2,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,6.30655,139.983,Evening,2021,1165.890091
L723321,b4f5064d-d46b-4c7c-a269-0d325b3e8083,7bc3f116c53da227f1dce81afa8d7359,Yamhill,CA,Fort Bend,20736,40.83454,-76.75741,9491,Rural,Dealer,1,56,64916.19,Widowed,Male,No,6.065054,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Electronic Check,10.00078,149.9483,Afternoon,2022,1165.681938
Q76170,c894b861-1027-4a0a-84a6-e5325ddfafd8,160a6f6921377aaea64cb5518db472ce,Needville,TX,Prince of Wales-Hyder,73073,34.75702,-114.3861,473,Urban,Chief Marketing Officer,3,68,42755.27,Widowed,Female,No,7.014445177,13,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No,No,Credit Card (automatic),7.62779591,220.132293,Evening,2022,1165.564309
Q291482,ebd6d706-e5e6-419a-bc81-8eb2efda3495,dbe0b6e9faed536ee90e088c864c32f1,Del Mar,CA,Ogemaw,2723,39.67824,-89.714,14279,Rural,"Engineer, land",5,23,130732.2,Widowed,Female,No,4.999319,10,0,1,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Credit Card (automatic),6.186286,150.007,Afternoon,2021,1165.027263
M379412,32d91c8f-cf25-410b-8ca1-1d0e39f74f14,09b3fe7267a7ca2df978f8977039ba8f,Del Mar,MI,Prince of Wales-Hyder,94118,35.28548,-94.87577,41468,Urban,Financial adviser,1,52,22433.84,Divorced,Male,No,14.16841333,8,0,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),5.252073829,265.128318,Evening,2021,1164.843819
Y425130,de317645-3e06-4bd7-ab3e-a6b7c01603a0,26bfb52ffa9a864b38f157e00ae9c7ba,West Branch,CA,San Diego,74733,32.42853,-99.82546,3161,Rural,"Restaurant manager, fast food",1,56,6327.17,Separated,Male,Yes,10.88222,9,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),10.44433,147.4738,Afternoon,2021,1164.755978
R257162,582b3684-2b88-46c8-b54c-9693e674faff,3d7d7d6c732be4648974a871628053ab,Point Baker,AK,Ogemaw,38732,45.41609,-95.67232,17644,Rural,Actuary,8,74,34422.88,Widowed,Male,No,5.908518,9,2,0,No,One year,No,No,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Electronic Check,2.649474,184.9634,Afternoon,2021,1164.574248
V218370,f6e87bd8-7db5-4c14-81dc-b577a61cf015,0313410ddfc42827e39f89bd19ea9889,Yamhill,MI,San Diego,3237,40.69468,-78.454,2433,Rural,"Psychologist, counselling",4,53,20957.58,Married,Female,No,9.133118524,9,1,0,Yes,One year,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Yes,Electronic Check,7.349620762,240.114868,Afternoon,2022,1164.240281
Z45722,f7f44044-6713-4923-a5e5-3bea6c9abdc6,feb652601a78805d82d762c56b9ec279,Needville,AK,Ogemaw,72513,43.73314,-111.2311,2889,Urban,Chief Marketing Officer,0,76,42496.34,Married,Female,No,8.34686,11,2,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),5.318865,129.9621,Evening,2022,1163.746203
X415795,38d488b4-cfc6-46e2-8920-7d95e2ad8e67,bec247eb4444dd821672ed2d5e1fbfa9,Del Mar,MI,Ogemaw,65759,29.46039,-98.43924,1454,Suburban,Government social research officer,2,41,34228.9,Widowed,Male,No,14.24429679,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Mailed Check,9.450195459,169.974105,Morning,2022,1163.701618
H958211,e705b8b5-36fa-4998-9d60-fef0cbc9b8b9,b6212c62c896bc1bae7ab5bef117ed1a,Point Baker,OR,Ogemaw,12433,35.66753,-97.59363,549,Suburban,"Buyer, retail",8,49,99120.55,Separated,Nonbinary,No,9.959672,14,2,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,5.315954,232.652,Morning,2021,1163.644754
U301898,bd78538f-cb2b-4311-bae4-c9764498c652,e6522c085390eaa2a1408964971e5e41,Yamhill,OR,Fort Bend,95051,35.07588,-85.75437,58123,Urban,"Scientist, physiological",0,76,62190.11,Widowed,Male,No,12.13147,13,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Credit Card (automatic),5.802984,159.9794,Evening,2022,1163.473611
Y802622,b7169985-8cbc-4866-a23c-bb92adfd3cc2,1f90ffec22bce35197ee269f04f47f3e,Point Baker,CA,San Diego,33585,26.48667,-97.73793,1394,Suburban,Museum/gallery curator,3,48,4803.58,Divorced,Male,No,9.321060469,5,2,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),13.04542381,112.455141,Morning,2021,1163.407505
Z23232,4d158c16-c2a9-4198-81a6-a6483ed62a0a,7bf5f20f242a45f4353a2f316fdcf509,Yamhill,AK,San Diego,52557,38.62574,-78.11034,64,Suburban,Animal nutritionist,2,32,91022.36,Widowed,Female,No,15.16412,7,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Credit Card (automatic),10.91353,159.983,Morning,2021,1163.07255
Y494489,795cc1bd-ca73-4617-8da3-6fbd39c78924,e9b8b91a3e849bbae25a083037773596,Point Baker,AK,Prince of Wales-Hyder,52557,42.39357,-71.2196,64,Rural,Public house manager,0,86,33394.07,Never Married,Female,No,10.80481174,8,0,0,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Credit Card (automatic),8.447638937,197.48762,Afternoon,2022,1162.715411
J77625,e30421fc-cd97-4906-83fc-3de9acb742c5,2189f5e765c30b53a5c382770ca80506,West Branch,TX,Ogemaw,78850,31.95544,-91.70936,1305,Rural,Advertising account executive,1,63,48167.78,Divorced,Female,No,6.733381,8,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,No,Electronic Check,4.806626,142.4827,Afternoon,2022,1162.614265
D993926,418be6cc-8714-4da4-b317-16c2803ec0bf,67168a5c507fbc945b615f919c49c491,Needville,MI,San Diego,83112,40.85309,-105.0455,439,Suburban,"Nurse, adult",0,86,23583.59,Married,Female,No,16.83197,11,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Electronic Check,9.517342,194.9882,Morning,2021,1162.432794
X645702,b343b550-0c77-4240-bf4e-32bd7b372c0b,2af2289582917c4f2f712d5acb6d9612,West Branch,OR,San Diego,44621,42.55613,-82.90942,4476,Rural,Orthoptist,1,47,125814.88,Never Married,Female,No,10.74539526,11,1,0,No,Two Year,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,No,Yes,Electronic Check,6.085030507,139.965008,Afternoon,2021,1162.332926
F240803,a1582a98-bfdf-4737-97f9-8b7a12e93cac,d9af41f297adb6410041829ff4dd6d47,Point Baker,CA,San Diego,65240,39.08182,-121.6885,8684,Suburban,Estate manager/land agent,0,36,21092.07,Separated,Male,No,5.676999,9,2,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Bank Transfer(automatic),6.999666,232.6415,Morning,2022,1161.766944
M312951,5a9f45f5-4642-4b70-bf34-432d4ec95856,88210191d08dca1a0fe5f69b2c155b93,Needville,TX,Yamhill,31790,40.22146,-79.4915,1788,Rural,Commercial/residential surveyor,1,56,25315.36,Married,Female,No,9.909339,20,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),6.79324,190.1599,Afternoon,2021,1161.691491
C366115,dd598804-963e-4bc4-b8c6-708dcae19888,bde35d44d556a848e5b4db81873a4d06,Point Baker,MI,San Diego,67123,42.08489,-74.24066,718,Urban,"Research officer, government",3,67,29224.99,Never Married,Male,No,2.589804,13,1,0,No,Two Year,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Electronic Check,9.060745,104.9643,Evening,2021,1161.650257
G991506,18390b6b-a830-4d79-9a77-f1598cc83749,0b3fb805c77e7c402f1a21fb4ff74184,Yamhill,TX,Prince of Wales-Hyder,97756,42.0309,-80.23041,37540,Rural,Planning and development surveyor,1,35,101771.45,Married,Female,No,9.010061624,6,1,2,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Electronic Check,5.873359501,127.442069,Afternoon,2021,1160.756141
O208180,c9c8f02c-4060-42d8-ab72-3e5cb94c62bb,a55632d2a7c9f8b30bf9b09c0c3724cb,Del Mar,MI,Fort Bend,71722,34.44628,-91.24381,66,Suburban,Dance movement psychotherapist,2,24,33371.16,Married,Male,No,13.89541,11,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,5.738405,255.1417,Morning,2022,1159.773784
Q738259,ad3ca65e-a55f-48a3-af4f-dd2f36ab7845,1b3d52af78f90a3ece22d0e772ea19d6,West Branch,TX,Fort Bend,62295,34.11522,-109.8958,1547,Rural,Housing manager/officer,0,55,69662.99,Separated,Male,No,7.329478649,11,1,0,No,Month-to-month,Yes,No,DSL,No,No,No,Yes,Yes,No,No,No,No,Electronic Check,5.201911135,147.456419,Afternoon,2021,1159.678094
I396295,832f48ca-6c92-4e80-ab12-aa4bc2a53fc3,02ad736ea4ab84e7cbdcf4380d0d4655,Point Baker,TX,Fort Bend,21866,42.46973,-88.08716,80,Rural,"Therapist, occupational",3,53,21579.33,Married,Female,No,9.419642,13,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),4.83427,257.6549,Afternoon,2021,1159.364961
W877056,fe25aadb-c9a8-4175-97c6-14c3acbbf77f,2ce3b49cad735fd5fbd0fe508675e78f,Del Mar,MI,San Diego,75212,39.41965,-80.61064,26320,Suburban,Ceramics designer,0,29,24270.88,Married,Female,No,11.0596826,14,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Mailed Check,4.672610857,245.145743,Morning,2022,1158.91369
Y593474,bbd27ea4-aafc-4ef1-97f0-e3fa254c1014,bcd3584299da269a3fd454dc6f46c107,West Branch,MI,Prince of Wales-Hyder,34105,34.27063,-116.9493,17248,Urban,Speech and language therapist,1,46,23511.45,Widowed,Male,No,13.6576,9,1,0,Yes,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,8.133191,204.961,Evening,2022,1158.223413
U568821,9242f48d-6e57-465b-8b4b-43c5a8a479fb,6f4721b1374bbbc0b4ba76bdf9f37e8b,West Branch,MI,Yamhill,62217,40.75013,-76.3399,748,Suburban,Ergonomist,9,77,40411.35,Widowed,Female,No,3.059459,19,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),6.780515,222.65,Morning,2022,1158.10468
D362144,e0f0cb92-2640-4076-a47d-8727323c4a18,21f28361c557c222c3255e5e29d51fcc,Del Mar,OR,Fort Bend,55798,43.61872,-91.29395,633,Urban,Biomedical engineer,1,64,7396.95,Separated,Female,No,13.51253,13,0,0,No,Month-to-month,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),9.075014,152.4798,Evening,2022,1158.054054
Z384326,0eacabfd-f9b6-46ca-9a7f-4b63abd3e661,a1445430e5c7a9d73770827495186f57,West Branch,TX,Fort Bend,36768,37.75739,-81.16812,898,Rural,IT sales professional,4,54,33735.54,Divorced,Female,Yes,6.373342678,16,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,11.70414173,144.960655,Afternoon,2021,1157.286118
N496180,bb7fd048-35d4-4153-8b25-2985923860a0,3c672a33544bb268498305a288e54d7a,Del Mar,CA,Yamhill,17075,40.17169,-80.69681,94,Urban,"Engineer, electronics",4,85,23170.27,Divorced,Female,No,5.774549,16,1,2,No,One year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Mailed Check,10.17149,214.9525,Evening,2022,1157.275128
P456447,00406c67-8b8c-420b-a12b-db24a730c762,b30a8a58583ca27b832b52f9f175e99c,Point Baker,TX,Fort Bend,21638,46.06393,-97.17998,5210,Urban,Recruitment consultant,1,36,15878.23,Separated,Male,No,8.131344693,13,2,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,2.201915318,164.985293,Evening,2021,1156.192762
M584587,e9bd7586-14b3-431b-9bfb-6ce002ec7922,69a6025d0cb7686edfbfb17d592ac38d,West Branch,MI,Prince of Wales-Hyder,70087,42.24671,-71.17777,7665,Urban,"Engineer, site",4,52,13376.86,Married,Nonbinary,Yes,9.973647103,12,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),8.458121948,214.952509,Evening,2022,1155.865056
U36625,c507b40d-262e-4613-9e95-4d67cc02adea,c1ff1fdf4320c83b86d38212c190cc9a,Yamhill,CA,Fort Bend,72935,35.1799,-111.6551,474,Suburban,Art therapist,1,39,71032.95,Never Married,Female,Yes,13.85985,11,2,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,12.09048,112.4844,Morning,2022,1155.835028
M244790,4542b803-85c2-4c72-8f17-865cdae8ba72,b2ce0dd34ece14246d90464337944ec0,Point Baker,CA,San Diego,76504,40.5698,-96.40066,23666,Urban,"Exhibitions officer, museum/gallery",4,22,15380.9,Married,Female,No,8.535578793,8,0,0,No,One year,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Credit Card (automatic),6.417132666,127.460067,Evening,2022,1155.782468
C37461,7ea5893a-4dce-40b8-8526-5cdf74113918,64572b84b51abad101a3984ef51489b0,Point Baker,MI,San Diego,10170,40.63402,-105.5732,0,Urban,Tax inspector,3,82,52312.84,Married,Male,No,3.075427,9,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,7.27652,240.1149,Evening,2021,1155.524102
Q641611,e161671e-f5f9-49f4-a256-75d5fbbe7ea0,48bf83c932e8322c623551bcf6f11590,Point Baker,TX,Fort Bend,17981,43.52457,-96.73861,2747,Rural,Radio producer,4,41,98906.55,Separated,Female,No,9.540070446,13,0,1,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,4.997365436,162.465269,Afternoon,2021,1154.89202
U100638,30b7b002-c27b-41fa-8bfb-0768524a2018,b228dbf886e0f4b1e025f088698b498e,Del Mar,AK,Fort Bend,93531,29.25026,-82.27278,388,Suburban,Chemical engineer,4,66,36635.39,Married,Male,No,5.245083025,12,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,No,Credit Card (automatic),7.912612583,187.484705,Morning,2022,1154.565474
V827986,dcf50259-ad5e-43f2-9b05-b86b181cdab7,e40dd03bfaff500b17dd642b65140498,Del Mar,MI,Fort Bend,1330,38.6838,-88.22853,1367,Suburban,Broadcast journalist,0,86,29966.23,Divorced,Female,No,9.197938249,7,0,1,No,One year,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Mailed Check,1.00025934,187.609354,Morning,2021,1154.39778
O969309,27d66ea6-c292-43d5-8903-d692b0b14db7,5c8f2fbfca20c3ba8b624bfbdcaf603f,Yamhill,CA,Yamhill,93513,31.11852,-93.29045,1692,Urban,Marine scientist,3,53,48176.26,Divorced,Female,No,10.19102,13,0,0,No,Two Year,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,No,No,Mailed Check,6.072018,117.4392,Evening,2021,1154.151996
H557046,498e9ef7-3a14-445c-96b0-327022019129,40023f1bbc3ff74835a80b3ce5550d85,Point Baker,CA,Fort Bend,58401,56.58095,-169.6154,17107,Suburban,Financial trader,1,38,47890.17,Divorced,Nonbinary,No,12.17482,14,2,1,No,Two Year,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,5.452285,147.4564,Morning,2021,1153.463764
N883420,995e3e80-62ef-4f46-8964-ed79c1e19dd1,7f3ea04cd96eda72d5b2a4ac4ecc60ad,Needville,CA,Fort Bend,99757,38.88836,-94.1486,14,Rural,Clinical cytogeneticist,3,71,69506.73,Married,Female,No,9.773871134,8,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Electronic Check,12.54841227,114.972827,Afternoon,2022,1153.262724
